meter,measurement,day,min_val,max_val,avg_val,anomaly_type,criterion
H1.Z10,Q,2018-01-01,-142.00283333333334,-139.47899999999998,-140.55921630300662,물리적이상(음수무효전력),min_val < 0 VAR
H1.Z10,Q,2018-01-02,-142.4707049180328,-138.44252459016394,-140.730171117857,물리적이상(음수무효전력),min_val < 0 VAR
H1.Z10,Q,2018-01-03,-256.4796666666667,-136.442,-197.3564383751708,물리적이상(음수무효전력),min_val < 0 VAR
H1.Z10,Q,2018-01-04,-1051.8565,-251.694,-640.2055298628342,물리적이상(음수무효전력),min_val < 0 VAR
H1.Z10,Q,2018-01-05,-1261.1661451612902,-1031.3071666666667,-1154.97042939876,물리적이상(음수무효전력),min_val < 0 VAR
H1.Z10,Q,2018-01-06,-1233.4319644808745,-1183.8223333333333,-1200.5311895154405,물리적이상(음수무효전력),min_val < 0 VAR
H1.Z10,Q,2018-01-07,-1220.265666666667,-1171.0935,-1196.1189866261168,물리적이상(음수무효전력),min_val < 0 VAR
H1.Z10,Q,2018-01-08,-1214.0538281332629,-1127.924865591398,-1183.5670940676596,물리적이상(음수무효전력),min_val < 0 VAR
H1.Z10,Q,2018-01-09,-1230.3103333333331,-844.6281138727304,-1139.2679856954453,물리적이상(음수무효전력),min_val < 0 VAR
H1.Z10,Q,2018-01-10,-1234.6531475409836,-528.7686666666666,-1041.7597249473474,물리적이상(음수무효전력),min_val < 0 VAR
H1.Z10,Q,2018-01-11,-1070.0595,-1016.0976666666668,-1044.8974318783069,물리적이상(음수무효전력),min_val < 0 VAR
H1.Z10,Q,2018-01-12,-1130.6280018508726,-796.5915430107526,-1062.8367363534874,물리적이상(음수무효전력),min_val < 0 VAR
H1.Z10,Q,2018-01-13,-1133.419749338974,-1096.4941249779658,-1115.1393785259309,물리적이상(음수무효전력),min_val < 0 VAR
H1.Z10,Q,2018-01-14,-1122.5051666666666,-1085.3755,-1105.2835561952465,물리적이상(음수무효전력),min_val < 0 VAR
H1.Z10,Q,2018-01-15,-1302.2886720430108,654.974,-904.5885299752516,물리적이상(음수무효전력),min_val < 0 VAR
H1.Z10,Q,2018-01-16,-1294.6850360479466,297.23435245901635,-853.7133218682062,물리적이상(음수무효전력),min_val < 0 VAR
H1.Z10,Q,2018-01-17,-1287.2361666666666,482.655,-941.8109618624773,물리적이상(음수무효전력),min_val < 0 VAR
H1.Z10,Q,2018-01-18,-1281.3125,493.55933333333337,-836.6529826388888,물리적이상(음수무효전력),min_val < 0 VAR
H1.Z10,Q,2018-01-19,-1286.66,717.5745000000001,-1087.3597805100183,물리적이상(음수무효전력),min_val < 0 VAR
H1.Z10,Q,2018-01-20,-1289.114131147541,-1246.2458333333334,-1270.566260132058,물리적이상(음수무효전력),min_val < 0 VAR
H1.Z10,Q,2018-01-21,-1274.8438333333334,-1233.3163333333332,-1254.6263333333334,물리적이상(음수무효전력),min_val < 0 VAR
H1.Z10,Q,2018-01-22,-1260.2101666666667,60.18666666666666,-1011.7655679163289,물리적이상(음수무효전력),min_val < 0 VAR
H1.Z10,Q,2018-01-23,-1041.625298061344,239.13678798611508,-686.8461197824322,물리적이상(음수무효전력),min_val < 0 VAR
H1.Z10,Q,2018-01-24,-1035.6323881462192,388.31502970826006,-757.7241541788499,물리적이상(음수무효전력),min_val < 0 VAR
H1.Z10,Q,2018-01-25,-1030.866564115289,397.0879969877497,-673.1204023762822,물리적이상(음수무효전력),min_val < 0 VAR
H1.Z10,Q,2018-01-26,-1035.168839283608,577.3170552162306,-874.8239331868825,물리적이상(음수무효전력),min_val < 0 VAR
H1.Z10,Q,2018-01-27,-1037.1432848181314,-1002.6540443891156,-1022.2207892790774,물리적이상(음수무효전력),min_val < 0 VAR
H1.Z10,Q,2018-01-28,-1025.662266037284,-992.2517504594704,-1009.3964879698723,물리적이상(음수무효전력),min_val < 0 VAR
H1.Z10,Q,2018-01-29,-1330.1825,48.42255286842116,-905.4630111869446,물리적이상(음수무효전력),min_val < 0 VAR
H1.Z10,Q,2018-01-30,-1562.4379026376434,-0.8459110005177095,-928.5135208788047,물리적이상(음수무효전력),min_val < 0 VAR
H1.Z10,Q,2018-01-31,-1301.659,-628.7165,-1182.2532152777778,물리적이상(음수무효전력),min_val < 0 VAR
H1.Z10,Q,2018-02-01,-1298.0996666666665,751.0665,-974.9393333333334,물리적이상(음수무효전력),min_val < 0 VAR
H1.Z10,Q,2018-02-02,-1293.6804672131148,1110.1994781420765,-864.1199322062839,물리적이상(음수무효전력),min_val < 0 VAR
H1.Z10,Q,2018-02-03,-1296.7475546448086,-1249.7273333333333,-1273.0492730532785,물리적이상(음수무효전력),min_val < 0 VAR
H1.Z10,Q,2018-02-04,-1271.4573333333333,-1223.3315,-1247.8149583333332,물리적이상(음수무효전력),min_val < 0 VAR
H1.Z10,Q,2018-02-05,-1283.2061666666666,-918.1708333333332,-1072.317478263035,물리적이상(음수무효전력),min_val < 0 VAR
H1.Z10,Q,2018-02-06,-943.8099071038253,-910.5985819672132,-928.7639377276868,물리적이상(음수무효전력),min_val < 0 VAR
H1.Z10,Q,2018-02-07,-945.8459617486338,-839.9996666666667,-883.8173316256831,물리적이상(음수무효전력),min_val < 0 VAR
H1.Z10,Q,2018-02-08,-933.4551666666666,-845.112,-877.7371875,물리적이상(음수무효전력),min_val < 0 VAR
H1.Z10,Q,2018-02-09,-984.6533333333332,-913.2058333333332,-942.8960919312168,물리적이상(음수무효전력),min_val < 0 VAR
H1.Z10,Q,2018-02-10,-990.1906967213114,-946.34162568306,-964.2206095173043,물리적이상(음수무효전력),min_val < 0 VAR
H1.Z10,Q,2018-02-11,-1025.3991666666666,-944.6520819672132,-996.0231512978144,물리적이상(음수무효전력),min_val < 0 VAR
H1.Z10,Q,2018-02-12,-1158.0896666666667,-814.4195,-1011.9039722222223,물리적이상(음수무효전력),min_val < 0 VAR
H1.Z10,Q,2018-02-13,-1158.492,-1096.667,-1134.3490555555557,물리적이상(음수무효전력),min_val < 0 VAR
H1.Z10,Q,2018-02-14,-1332.946519125683,1221.4505,-973.4246708219489,물리적이상(음수무효전력),min_val < 0 VAR
H1.Z10,Q,2018-02-15,-1419.3611666666666,-899.1957021857924,-1224.1114913479053,물리적이상(음수무효전력),min_val < 0 VAR
H1.Z10,Q,2018-02-16,-1413.8845,1001.2315,-1094.654315972222,물리적이상(음수무효전력),min_val < 0 VAR
H1.Z10,Q,2018-02-17,-1291.5661666666667,-1236.2698333333333,-1263.8205705128205,물리적이상(음수무효전력),min_val < 0 VAR
H1.Z10,Q,2018-02-18,-1287.4433715846994,-1238.4808333333335,-1261.1492406648451,물리적이상(음수무효전력),min_val < 0 VAR
H1.Z10,Q,2018-02-19,-1279.1346803278689,1418.2817786885246,-787.7660556693991,물리적이상(음수무효전력),min_val < 0 VAR
H1.Z10,Q,2018-02-20,-1277.075833333333,1471.9546666666668,-897.4106666666665,물리적이상(음수무효전력),min_val < 0 VAR
H1.Z10,Q,2018-02-21,-1278.417,1290.0626666666665,-933.6998194444444,물리적이상(음수무효전력),min_val < 0 VAR
H1.Z10,Q,2018-02-22,-1278.3891502732242,-838.4563032786886,-1136.5567494094375,물리적이상(음수무효전력),min_val < 0 VAR
H1.Z10,Q,2018-02-23,-1289.3353333333332,-1182.7126994535515,-1251.0628541666667,물리적이상(음수무효전력),min_val < 0 VAR
H1.Z10,Q,2018-02-24,-1292.2718333333332,-1237.535,-1267.8988402777777,물리적이상(음수무효전력),min_val < 0 VAR
H1.Z10,Q,2018-02-25,-1271.796833333333,-1224.9518333333333,-1248.4028298611108,물리적이상(음수무효전력),min_val < 0 VAR
H1.Z10,Q,2018-02-26,-1275.697,1399.6621885245902,-881.8032470969947,물리적이상(음수무효전력),min_val < 0 VAR
H1.Z10,Q,2018-02-27,-1267.1339999999998,1529.3590027322402,-693.7012856898906,물리적이상(음수무효전력),min_val < 0 VAR
H1.Z10,Q,2018-02-28,-1282.3748333333335,1619.5435,-380.6659188296904,물리적이상(음수무효전력),min_val < 0 VAR
H1.Z10,Q,2018-03-01,-1276.368333333333,-912.9785,-1112.6039444444443,물리적이상(음수무효전력),min_val < 0 VAR
H1.Z10,Q,2018-03-02,-947.5498333333333,-923.5168333333334,-937.5555943761384,물리적이상(음수무효전력),min_val < 0 VAR
H1.Z10,Q,2018-03-03,-946.5598852459016,-918.704368852459,-933.3800196948999,물리적이상(음수무효전력),min_val < 0 VAR
